"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"209288_s_at",0.00113,-4.1,-1.37,"CDC42EP3","CDC42 effector protein 3","10602"
"213264_at",0.00113,4.1,0.526,"PCBP2","poly(rC) binding protein 2","5094"
"212989_at",0.00114,-4.1,-0.588,"SGMS1","sphingomyelin synthase 1","259230"
"224908_s_at",0.00114,-4.09,-0.6,"TTL","tubulin tyrosine ligase","150465"
"203057_s_at",0.00114,4.09,0.572,"PRDM2","PR/SET domain 2","7799"
"212286_at",0.00114,4.09,0.822,"ANKRD12","ankyrin repeat domain 12","23253"
"232118_at",0.00114,-4.09,-0.381,"","",""
"222449_at",0.00114,-4.09,-0.945,"PMEPA1","prostate transmembrane protein, androgen induced 1","56937"
"1552648_a_at",0.00115,-4.09,-0.568,"TNFRSF10A","TNF receptor superfamily member 10a","8797"
"204446_s_at",0.00115,-4.09,-2.48,"ALOX5","arachidonate 5-lipoxygenase","240"
"214141_x_at",0.00115,4.09,0.73,"SRSF7","serine and arginine rich splicing factor 7","6432"
"238763_at",0.00115,4.09,1.38,"RBM20","RNA binding motif protein 20","282996"
"219949_at",0.00116,4.09,1.51,"LRRC2","leucine rich repeat containing 2","79442"
"230261_at",0.00116,-4.09,-1.09,"ST8SIA4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4","7903"
"206483_at",0.00116,4.09,0.634,"LRRC6","leucine rich repeat containing 6","23639"
"222036_s_at",0.00116,-4.08,-0.762,"MCM4","minichromosome maintenance complex component 4","4173"
"212713_at",0.00116,4.08,1.19,"MFAP4","microfibrillar associated protein 4","4239"
"209521_s_at",0.00116,-4.08,-1.18,"AMOT","angiomotin","154796"
"224374_s_at",0.00116,-4.08,-1.05,"EMILIN2","elastin microfibril interfacer 2","84034"
"243237_at",0.00117,4.08,0.684,"CFAP221","cilia and flagella associated protein 221","200373"
"213186_at",0.00117,4.08,0.681,"DZIP3","DAZ interacting zinc finger protein 3","9666"
"208758_at",0.00117,-4.08,-0.937,"ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","471"
"213900_at",0.00117,4.08,1.07,"FAM189A2","family with sequence similarity 189 member A2","9413"
"226909_at",0.00118,4.08,0.658,"ZNF518B","zinc finger protein 518B","85460"
"225804_at",0.00119,4.07,0.734,"CYB5D2","cytochrome b5 domain containing 2","124936"
"204259_at",0.00119,-4.07,-1.91,"MMP7","matrix metallopeptidase 7","4316"
"240075_at",0.00119,4.07,0.636,"LOC101927417","uncharacterized LOC101927417","101927417"
"228715_at",0.00119,-4.07,-3.2,"ZCCHC12","zinc finger CCHC-type containing 12","170261"
"240549_at",0.0012,4.07,0.856,"NRSN2-AS1","NRSN2 antisense RNA 1","100507459"
"203224_at",0.0012,-4.07,-0.537,"RFK","riboflavin kinase","55312"
"207550_at",0.00121,4.06,0.924,"MPL","MPL proto-oncogene, thrombopoietin receptor","4352"
"225540_at",0.00121,-4.06,-0.643,"MAP2","microtubule associated protein 2","4133"
"230318_at",0.00121,-4.06,-1.73,"SERPINA1","serpin family A member 1","5265"
"53912_at",0.00121,4.06,0.597,"SNX11","sorting nexin 11","29916"
"37028_at",0.00122,4.06,0.769,"PPP1R15A","protein phosphatase 1 regulatory subunit 15A","23645"
"207766_at",0.00122,4.06,0.411,"CDKL1","cyclin dependent kinase like 1","8814"
"206102_at",0.00122,-4.06,-0.617,"GINS1","GINS complex subunit 1","9837"
"242264_at",0.00123,4.06,0.861,"","",""
"219602_s_at",0.00123,-4.06,-0.822,"PIEZO2","piezo type mechanosensitive ion channel component 2","63895"
"1561633_at",0.00123,-4.05,-0.479,"HMGA2","high mobility group AT-hook 2","8091"
"204976_s_at",0.00123,-4.05,-0.511,"AMMECR1","Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1","9949"
"206943_at",0.00125,-4.05,-0.436,"TGFBR1","transforming growth factor beta receptor 1","7046"
"206299_at",0.00125,4.05,1.69,"FAM155B","family with sequence similarity 155 member B","27112"
"1554549_a_at",0.00125,4.05,1.09,"WDR20","WD repeat domain 20","91833"
"240445_at",0.00125,4.05,0.563,"","",""
"1558015_s_at",0.00125,4.04,0.559,"ACTR2","ARP2 actin related protein 2 homolog","10097"
"233879_at",0.00126,4.04,1.68,"","",""
"208638_at",0.00126,4.04,0.561,"PDIA6","protein disulfide isomerase family A member 6","10130"
"231239_at",0.00126,4.04,0.73,"","",""
"232280_at",0.00126,4.04,0.952,"SLC25A29","solute carrier family 25 member 29","123096"
"227670_at",0.00127,4.04,0.689,"ZNF75A","zinc finger protein 75a","7627"
"208626_s_at",0.00127,-4.04,-0.611,"VAT1","vesicle amine transport 1","10493"
"208124_s_at",0.00127,-4.04,-0.307,"SEMA4F","ssemaphorin 4F","10505"
"218899_s_at",0.00127,4.04,0.644,"BAALC","brain and acute leukemia, cytoplasmic","79870"
"236561_at",0.00128,-4.04,-0.804,"TGFBR1","transforming growth factor beta receptor 1","7046"
"239576_at",0.00128,-4.03,-0.493,"MTUS1","microtubule associated tumor suppressor 1","57509"
"238778_at",0.00128,-4.03,-0.581,"MPP7","membrane palmitoylated protein 7","143098"
"225843_at",0.00129,-4.03,-0.82,"ZFYVE19","zinc finger FYVE-type containing 19","84936"
"238007_at",0.00129,4.03,0.706,"ZNF271P","zinc finger protein 271, pseudogene","10778"
"205531_s_at",0.00129,-4.03,-0.658,"GLS2","glutaminase 2","27165"
"1553734_at",0.00129,4.03,0.659,"AK7","adenylate kinase 7","122481"
"228087_at",0.0013,4.03,0.819,"CCDC126","coiled-coil domain containing 126","90693"
"229737_at",0.0013,-4.03,-0.495,"FAM46A","family with sequence similarity 46 member A","55603"
"226382_at",0.0013,4.03,1.25,"","",""
"203001_s_at",0.00131,-4.02,-0.553,"STMN2","stathmin 2","11075"
"220552_at",0.00131,-4.02,-0.518,"TRPC5","transient receptor potential cation channel subfamily C member 5","7224"
"209123_at",0.00131,4.02,0.515,"QDPR","quinoid dihydropteridine reductase","5860"
"203662_s_at",0.00132,4.02,0.79,"TMOD1","tropomodulin 1","7111"
"1556147_at",0.00132,4.02,0.694,"LOC105377832","uncharacterized LOC105377832","105377832"
"216231_s_at",0.00132,-4.02,-0.634,"B2M","beta-2-microglobulin","567"
"206114_at",0.00132,-4.02,-0.669,"EPHA4","EPH receptor A4","2043"
"204681_s_at",0.00133,-4.02,-0.746,"RAPGEF5","Rap guanine nucleotide exchange factor 5","9771"
"241550_at",0.00134,-4.01,-0.525,"DPPA5","developmental pluripotency associated 5","340168"
"209941_at",0.00134,4.01,0.483,"RIPK1","receptor interacting serine/threonine kinase 1","8737"
"203407_at",0.00134,-4.01,-1.04,"PPL","periplakin","5493"
"212327_at",0.00135,4.01,0.63,"LIMCH1","LIM and calponin homology domains 1","22998"
"239444_at",0.00135,4.01,0.774,"LOC728024","chromosome X open reading frame 56 pseudogene","728024"
"200766_at",0.00135,-4.01,-0.742,"CTSD","cathepsin D","1509"
"200884_at",0.00136,4,0.935,"CKB","creatine kinase B","1152"
"233727_at",0.00136,-4,-0.403,"","",""
"229653_at",0.00136,4,0.568,"VPS53","VPS53, GARP complex subunit","55275"
"231577_s_at",0.00137,4,1.88,"GBP1","guanylate binding protein 1","2633"
"225352_at",0.00137,4,0.418,"SEC62","SEC62 homolog, preprotein translocation factor","7095"
"224841_x_at",0.00137,-4,-0.637,"SNORD77///SNORD76///SNORD74///GAS5///SNORD44///SNORD47///SNORD80///SNORD79///SNORD81","small nucleolar RNA, C/D box 77///small nucleolar RNA, C/D box 76///small nucleolar RNA, C/D box 74///growth arrest specific 5 (non-protein coding)///small nucleolar RNA, C/D box 44///small nucleolar RNA, C/D box 47///small nucleolar RNA, C/D box 80///small nucleolar RNA, C/D box 79///small nucleolar RNA, C/D box 81","692197///692196///619498///60674///26806///26802///26774///26770///26769"
"220486_x_at",0.00137,4,0.555,"LOC101928589///TMEM164","uncharacterized LOC101928589///transmembrane protein 164","101928589///84187"
"203779_s_at",0.00137,-4,-1.37,"MPZL2","myelin protein zero like 2","10205"
"221911_at",0.00137,-4,-1.36,"ETV1","ETS variant 1","2115"
"227105_at",0.00137,4,0.636,"CSPP1","centrosome and spindle pole associated protein 1","79848"
"1552790_a_at",0.00138,4,0.773,"SEC62","SEC62 homolog, preprotein translocation factor","7095"
"211439_at",0.00138,4,0.486,"SRSF7","serine and arginine rich splicing factor 7","6432"
"222808_at",0.00138,4,0.553,"ALG13","ALG13, UDP-N-acetylglucosaminyltransferase subunit","79868"
"232882_at",0.00138,3.99,0.593,"","",""
"201889_at",0.00139,-3.99,-0.455,"FAM3C","family with sequence similarity 3 member C","10447"
"225978_at",0.00139,3.99,0.639,"RIMKLB","ribosomal modification protein rimK like family member B","57494"
"225231_at",0.0014,-3.99,-0.439,"CBL","Cbl proto-oncogene","867"
"227963_at",0.0014,-3.99,-0.48,"","",""
"204784_s_at",0.0014,3.99,1.32,"MLF1","myeloid leukemia factor 1","4291"
"213970_at",0.00141,3.98,0.629,"RABL3","RAB, member of RAS oncogene family like 3","285282"
"215395_x_at",0.00141,-3.98,-2.57,"PRSS3P2","protease, serine 3 pseudogene 2","154754"
"226618_at",0.00141,-3.98,-0.533,"UBE2QL1","ubiquitin conjugating enzyme E2 Q family like 1","134111"
"201236_s_at",0.00141,3.98,0.622,"BTG2","BTG anti-proliferation factor 2","7832"
"208779_x_at",0.00141,-3.98,-0.398,"MIR4640///DDR1","microRNA 4640///discoidin domain receptor tyrosine kinase 1","100616237///780"
"237325_at",0.00142,-3.98,-0.398,"DRICH1","aspartate rich 1","51233"
"229518_at",0.00143,3.98,1.75,"FAM46B","family with sequence similarity 46 member B","115572"
"204503_at",0.00143,-3.98,-0.614,"EVPL","envoplakin","2125"
"206595_at",0.00143,-3.98,-2.3,"CST6","cystatin E/M","1474"
"202193_at",0.00143,3.98,0.465,"LIMK2","LIM domain kinase 2","3985"
"204991_s_at",0.00143,3.98,0.317,"NF2","neurofibromin 2","4771"
"1562468_at",0.00144,-3.97,-0.604,"","",""
"213407_at",0.00144,3.97,0.569,"PHLPP2","PH domain and leucine rich repeat protein phosphatase 2","23035"
"218208_at",0.00144,3.97,0.671,"PQLC1","PQ loop repeat containing 1","80148"
"229963_at",0.00145,3.97,1.14,"BEX5","brain expressed X-linked 5","340542"
"209101_at",0.00145,3.97,0.703,"CTGF","connective tissue growth factor","1490"
"211071_s_at",0.00145,-3.97,-1.12,"MLLT11","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11","10962"
"222722_at",0.00145,3.97,1.25,"OGN","osteoglycin","4969"
"226425_at",0.00146,-3.97,-0.608,"CLIP4","CAP-Gly domain containing linker protein family member 4","79745"
"231849_at",0.00146,-3.97,-1.3,"KRT80","keratin 80","144501"
"202744_at",0.00146,3.97,0.723,"SLC20A2","solute carrier family 20 member 2","6575"
"1553998_at",0.00146,3.97,0.975,"DMRTC1B///DMRTC1","DMRT like family C1B///DMRT like family C1","728656///63947"
"225285_at",0.00147,-3.96,-1.21,"BCAT1","branched chain amino acid transaminase 1","586"
"242304_at",0.00147,3.96,0.626,"LOC102724112///PYM1","uncharacterized LOC102724112///PYM homolog 1, exon junction complex associated factor","102724112///84305"
"236909_at",0.00147,3.96,0.941,"CCDC173","coiled-coil domain containing 173","129881"
"227566_at",0.00147,-3.96,-1.52,"LOC102725271///NTM","neurotrimin-like///neurotrimin","102725271///50863"
"239587_at",0.00147,3.96,0.828,"TLR3","toll like receptor 3","7098"
"206324_s_at",0.00147,-3.96,-1.49,"DAPK2","death associated protein kinase 2","23604"
"238035_at",0.00147,3.96,0.738,"SP3","Sp3 transcription factor","6670"
"202920_at",0.00147,3.96,1.7,"ANK2","ankyrin 2, neuronal","287"
"228433_at",0.00147,3.96,0.67,"NFYA","nuclear transcription factor Y subunit alpha","4800"
