"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"214339_s_at",0.000122,-4.7884407,-0.73679329,"MAP4K1","mitogen-activated protein kinase kinase kinase kinase 1","11184"
"215464_s_at",0.000122,-4.7880571,-0.62188487,"P2RX5-TAX1BP3///TAX1BP3///P2RX5","P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3///purinergic receptor P2X 5","100533970///30851///5026"
"209479_at",0.000122,4.7874552,0.52021035,"CCDC28A","coiled-coil domain containing 28A","25901"
"213083_at",0.000122,4.7871063,0.68609666,"SLC35D2","solute carrier family 35 member D2","11046"
"236699_at",0.000122,4.7867605,0.95548354,"","",""
"210524_x_at",0.000123,4.7866183,1.49517927,"","",""
"226387_at",0.000123,4.786165,0.58180768,"RSBN1L","round spermatid basic protein 1 like","222194"
"243030_at",0.000123,-4.7856933,-0.93150912,"","",""
"236796_at",0.000123,-4.78463,-0.56931021,"","",""
"236115_at",0.000123,4.7842208,0.57374772,"HTR7P1","5-hydroxytryptamine receptor 7 pseudogene 1","93164"
"219310_at",0.000123,4.7832245,0.9057425,"SYNDIG1","synapse differentiation inducing 1","79953"
"222312_s_at",0.000124,4.7830362,0.59686526,"","",""
"243017_at",0.000124,4.7818237,0.42449464,"USP27X-AS1","USP27X antisense RNA 1 (head to head)","158572"
"225677_at",0.000124,4.7805104,0.56156303,"BCAP29","B-cell receptor-associated protein 29","55973"
"208581_x_at",0.000124,4.7797026,0.97718024,"MT1X","metallothionein 1X","4501"
"214147_at",0.000125,4.7788608,0.68787002,"MROH7","maestro heat like repeat family member 7","374977"
"204424_s_at",0.000125,-4.7786623,-0.70874632,"LMO3","LIM domain only 3","55885"
"217889_s_at",0.000125,4.778444,1.03922854,"CYBRD1","cytochrome b reductase 1","79901"
"230258_at",0.000125,4.7772197,0.91807361,"GLIS3","GLIS family zinc finger 3","169792"
"1553583_a_at",0.000125,-4.7771382,-0.50448515,"THRSP","thyroid hormone responsive","7069"
"231836_at",0.000125,4.7760285,0.43373939,"HKR1","HKR1, GLI-Kruppel zinc finger family member","284459"
"230763_at",0.000126,4.7758698,0.82945869,"SPATA17","spermatogenesis associated 17","128153"
"208165_s_at",0.000126,4.7757725,0.59924813,"PRSS16","protease, serine 16","10279"
"1554060_s_at",0.000126,4.7743435,0.50395139,"SETMAR","SET domain and mariner transposase fusion gene","6419"
"1568629_s_at",0.000126,-4.7734737,-0.35843654,"PIK3R2","phosphoinositide-3-kinase regulatory subunit 2","5296"
"209773_s_at",0.000126,-4.7733251,-0.72460025,"RRM2","ribonucleotide reductase regulatory subunit M2","6241"
"219055_at",0.000127,4.7701883,0.44881457,"SRBD1","S1 RNA binding domain 1","55133"
"221276_s_at",0.000127,-4.7696908,-0.75356208,"SYNC","syncoilin, intermediate filament protein","81493"
"203097_s_at",0.000127,4.769343,0.57377921,"RAPGEF2","Rap guanine nucleotide exchange factor 2","9693"
"227418_at",0.000127,4.7692848,0.44236509,"MSANTD4","Myb/SANT DNA binding domain containing 4 with coiled-coils","84437"
"243707_at",0.000127,4.7692763,0.42815949,"","",""
"210652_s_at",0.000128,-4.7681212,-0.80689188,"TTC39A","tetratricopeptide repeat domain 39A","22996"
"218539_at",0.000128,4.7676995,0.51085989,"FBXO34","F-box protein 34","55030"
"212531_at",0.000128,-4.7670291,-1.94139509,"LCN2","lipocalin 2","3934"
"228667_at",0.000129,4.7645026,1.16251321,"AGPAT4","1-acylglycerol-3-phosphate O-acyltransferase 4","56895"
"230509_at",0.000129,-4.7624246,-1.40554634,"SNX22","sorting nexin 22","79856"
"241469_at",0.00013,4.7610467,0.55931433,"HFM1","HFM1, ATP dependent DNA helicase homolog","164045"
"227542_at",0.00013,4.7610047,0.81502084,"SOCS6","suppressor of cytokine signaling 6","9306"
"209924_at",0.000131,-4.7587349,-1.98345625,"CCL18","C-C motif chemokine ligand 18","6362"
"215001_s_at",0.000131,4.7586686,0.54677745,"GLUL","glutamate-ammonia ligase","2752"
"204904_at",0.000131,-4.7582961,-0.74175131,"GJA4","gap junction protein alpha 4","2701"
"1554677_s_at",0.000131,4.7579344,0.45828079,"CMTM4","CKLF like MARVEL transmembrane domain containing 4","146223"
"208951_at",0.000131,4.7577942,0.8907722,"ALDH7A1","aldehyde dehydrogenase 7 family member A1","501"
"227405_s_at",0.000131,4.7575909,0.78693495,"MIR4683///FZD8","microRNA 4683///frizzled class receptor 8","100616500///8325"
"219890_at",0.000131,-4.7568284,-1.06842938,"CLEC5A","C-type lectin domain family 5 member A","23601"
"225928_at",0.000132,4.7552078,0.73335882,"VTI1B","vesicle transport through interaction with t-SNAREs 1B","10490"
"218686_s_at",0.000132,-4.7538786,-0.5910546,"RHBDF1","rhomboid 5 homolog 1","64285"
"223181_at",0.000132,4.753554,0.57533271,"TIMM21","translocase of inner mitochondrial membrane 21","29090"
"1556474_a_at",0.000132,4.7523623,1.1400552,"LOC285097","uncharacterized FLJ38379","285097"
"225266_at",0.000133,4.7510618,0.41282684,"ZNF652","zinc finger protein 652","22834"
"239648_at",0.000133,-4.7507662,-0.48713643,"DCUN1D3","defective in cullin neddylation 1 domain containing 3","123879"
"205412_at",0.000133,4.7504626,0.62778016,"ACAT1","acetyl-CoA acetyltransferase 1","38"
"209067_s_at",0.000133,4.750192,0.39395955,"HNRNPDL","heterogeneous nuclear ribonucleoprotein D like","9987"
"202005_at",0.000133,-4.75012,-0.56767064,"ST14","suppression of tumorigenicity 14","6768"
"225647_s_at",0.000133,-4.749879,-1.7757905,"CTSC","cathepsin C","1075"
"214104_at",0.000134,-4.7482187,-0.52609019,"GPR161","G protein-coupled receptor 161","23432"
"223424_s_at",0.000134,4.7471967,0.50990669,"ZSCAN21","zinc finger and SCAN domain containing 21","7589"
"227347_x_at",0.000134,-4.7469599,-0.86318642,"HES4","hes family bHLH transcription factor 4","57801"
"217202_s_at",0.000134,4.7469069,1.24909253,"GLUL","glutamate-ammonia ligase","2752"
"229756_at",0.000134,4.7460071,0.65756559,"ID2-AS1","ID2 antisense RNA 1 (head to head)","100506299"
"1552862_at",0.000134,4.7459936,0.42870923,"RUSC1-AS1","RUSC1 antisense RNA 1","284618"
"236963_at",0.000134,4.7457454,0.68222351,"","",""
"36936_at",0.000135,-4.7454566,-0.63331386,"TSTA3","tissue specific transplantation antigen P35B","7264"
"208792_s_at",0.000135,-4.7443085,-0.87108585,"CLU","clusterin","1191"
"216321_s_at",0.000135,4.7428982,0.56049676,"NR3C1","nuclear receptor subfamily 3 group C member 1","2908"
"205791_x_at",0.000135,4.742745,0.42584614,"ZNF230","zinc finger protein 230","7773"
"202705_at",0.000136,-4.7420887,-0.52015271,"CCNB2","cyclin B2","9133"
"233161_at",0.000136,4.7418067,0.77837622,"","",""
"229824_at",0.000136,-4.7411118,-1.56521896,"SHC3","SHC adaptor protein 3","53358"
"89977_at",0.000136,4.7402057,0.32821267,"ACSM5","acyl-CoA synthetase medium-chain family member 5","54988"
"218536_at",0.000136,4.7399908,0.61726786,"MRS2","MRS2, magnesium transporter","57380"
"227030_at",0.000136,-4.7399357,-0.92442862,"IKZF3","IKAROS family zinc finger 3","22806"
"226951_at",0.000137,4.7368754,0.65004088,"C2orf49","chromosome 2 open reading frame 49","79074"
"200916_at",0.000137,-4.7368333,-0.6128186,"TAGLN2","transgelin 2","8407"
"222885_at",0.000137,4.7367532,1.1002399,"EMCN","endomucin","51705"
"241460_at",0.000137,-4.7362269,-0.46331852,"","",""
"203001_s_at",0.000138,-4.7354395,-1.04842894,"STMN2","stathmin 2","11075"
"211682_x_at",0.000138,4.7339445,0.58242935,"UGT2B28","UDP glucuronosyltransferase family 2 member B28","54490"
"203700_s_at",0.000138,4.7330217,1.29778184,"DIO2","deiodinase, iodothyronine, type II","1734"
"202630_at",0.000139,4.731067,0.56012345,"APPBP2","amyloid beta precursor protein binding protein 2","10513"
"226382_at",0.000139,4.7305738,0.9764487,"","",""
"218505_at",0.000139,4.7301311,0.50337796,"WDR59","WD repeat domain 59","79726"
"221974_at",0.000139,4.7296353,0.63786686,"LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW","uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///small nuclear ribonucleoprotein polypeptide N///imprinted in Prader-Willi syndrome (non-protein coding)","101930404///100033820///100033802///100033450///100033444///100033433///100033416///347746///91380///6638///3653"
"222710_at",0.00014,4.7285325,0.64047316,"AMIGO3///GMPPB","adhesion molecule with Ig like domain 3///GDP-mannose pyrophosphorylase B","386724///29925"
"219463_at",0.00014,-4.7277664,-1.46347732,"LAMP5","lysosomal associated membrane protein family member 5","24141"
"235668_at",0.00014,-4.7274404,-0.56060432,"PRDM1","PR/SET domain 1","639"
"223392_s_at",0.00014,4.7266667,0.75332118,"TSHZ3","teashirt zinc finger homeobox 3","57616"
"235570_at",0.000141,4.7260445,0.58758701,"RBMS3","RNA binding motif single stranded interacting protein 3","27303"
"218726_at",0.000141,-4.7259637,-0.37198593,"HJURP","Holliday junction recognition protein","55355"
"228368_at",0.000141,4.7259368,1.11624242,"ARHGAP20","Rho GTPase activating protein 20","57569"
"229384_at",0.000141,4.7252543,0.37785523,"","",""
"220582_at",0.000141,-4.7250601,-0.42124482,"","",""
"211160_x_at",0.000141,-4.7236592,-0.7096272,"ACTN1","actinin alpha 1","87"
"208962_s_at",0.000141,-4.7235297,-0.4299296,"MIR1908///FADS1","microRNA 1908///fatty acid desaturase 1","100302263///3992"
"203927_at",0.000142,-4.7232258,-0.47703424,"NFKBIE","NFKB inhibitor epsilon","4794"
"212496_s_at",0.000142,4.7229979,0.75208305,"KDM4B","lysine demethylase 4B","23030"
"202059_s_at",0.000142,-4.7225985,-0.38498116,"KPNA1","karyopherin subunit alpha 1","3836"
"214749_s_at",0.000142,-4.722131,-0.87161594,"ARMCX6","armadillo repeat containing, X-linked 6","54470"
"202294_at",0.000142,4.7214356,0.43338192,"STAG1","stromal antigen 1","10274"
"203238_s_at",0.000142,-4.7202493,-0.54944043,"NOTCH3","notch 3","4854"
"204290_s_at",0.000143,4.7200152,1.13498505,"ALDH6A1","aldehyde dehydrogenase 6 family member A1","4329"
"211754_s_at",0.000143,4.7195844,0.55431074,"SLC25A17","solute carrier family 25 member 17","10478"
"218131_s_at",0.000143,-4.7187606,-0.48601296,"GATAD2A","GATA zinc finger domain containing 2A","54815"
"240473_at",0.000143,-4.7175468,-0.34052024,"","",""
"236446_at",0.000144,4.7163074,0.85879813,"","",""
"227753_at",0.000144,4.7145192,1.56982937,"TMEM139","transmembrane protein 139","135932"
"229928_at",0.000145,4.7130418,0.61920261,"","",""
"222679_s_at",0.000145,4.7130246,1.0258389,"DCUN1D1","defective in cullin neddylation 1 domain containing 1","54165"
"212834_at",0.000145,-4.7128107,-0.59566069,"DDX52","DEAD-box helicase 52","11056"
"202901_x_at",0.000145,-4.7122725,-1.37546962,"CTSS","cathepsin S","1520"
"212484_at",0.000145,-4.711985,-0.46273097,"FAM89B","family with sequence similarity 89 member B","23625"
"209990_s_at",0.000145,-4.7114794,-1.97155493,"GABBR2","gamma-aminobutyric acid type B receptor subunit 2","9568"
"209679_s_at",0.000145,-4.7112324,-0.55270197,"SMAGP","small cell adhesion glycoprotein","57228"
"225978_at",0.000146,4.7102542,0.55154701,"RIMKLB","ribosomal modification protein rimK like family member B","57494"
"221588_x_at",0.000146,4.7102345,0.63800434,"ALDH6A1","aldehyde dehydrogenase 6 family member A1","4329"
"225633_at",0.000146,4.7099572,0.66335125,"DPY19L3","dpy-19 like 3 (C. elegans)","147991"
"241395_at",0.000147,4.7077512,0.39238159,"NIT1","nitrilase 1","4817"
"239764_at",0.000147,4.7076431,0.64891819,"ITPR1-AS1","ITPR1 antisense RNA 1 (head to head)","100996539"
"213170_at",0.000147,4.7073198,0.64278823,"GPX7","glutathione peroxidase 7","2882"
"235630_at",0.000147,4.7070675,0.35844107,"","",""
"226323_at",0.000147,4.7069983,0.39747721,"ZNF830","zinc finger protein 830","91603"
"201644_at",0.000148,-4.7050398,-0.5463778,"TSTA3","tissue specific transplantation antigen P35B","7264"
"228077_at",0.000148,4.7044802,0.43010274,"MRI1","methylthioribose-1-phosphate isomerase 1","84245"
"214803_at",0.000148,-4.7033923,-1.24554859,"CDH6","cadherin 6","1004"
"243130_at",0.000148,4.7025006,0.70121581,"","",""
"210058_at",0.000148,-4.702119,-0.60166574,"MAPK13","mitogen-activated protein kinase 13","5603"
"223180_s_at",0.000149,4.70153,0.52851226,"TIMM21","translocase of inner mitochondrial membrane 21","29090"
"227840_at",0.000149,4.7011953,0.5293484,"C2orf76","chromosome 2 open reading frame 76","130355"
"227692_at",0.000149,4.7011397,1.2993921,"GNAI1","G protein subunit alpha i1","2770"
"202026_at",0.000149,4.7009212,0.82100944,"SDHD","succinate dehydrogenase complex subunit D","6392"
"206192_at",0.000149,-4.7001659,-0.42993604,"CDSN","corneodesmosin","1041"
"212285_s_at",0.00015,-4.6977326,-0.79025537,"AGRN","agrin","375790"
"244216_at",0.00015,4.6976918,1.08015339,"","",""
"226684_at",0.00015,4.6976119,0.53630212,"ATG2B","autophagy related 2B","55102"
"212520_s_at",0.00015,-4.696322,-0.71917715,"SMARCA4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4","6597"
"202587_s_at",0.000151,-4.6954901,-0.98981184,"AK1","adenylate kinase 1","203"
"228216_at",0.000151,4.6951624,0.64494662,"ZBTB37","zinc finger and BTB domain containing 37","84614"
"1559877_at",0.000151,4.6944701,0.68075284,"LOC100289094","uncharacterized LOC100289094","100289094"
"221185_s_at",0.000151,4.6935551,0.8760563,"IQCG","IQ motif containing G","84223"
"235656_s_at",0.000152,4.6932837,0.49892911,"","",""
"226344_at",0.000152,4.6904408,0.73091911,"ZMAT1","zinc finger matrin-type 1","84460"
"227446_s_at",0.000153,4.690279,0.52014882,"DHRS4-AS1","DHRS4 antisense RNA 1","55449"
"1554027_a_at",0.000153,4.6899466,0.5795385,"SLC4A4","solute carrier family 4 member 4","8671"
"235290_at",0.000153,4.6881703,0.55061104,"ZNF782","zinc finger protein 782","158431"
"201240_s_at",0.000154,4.686474,0.50207635,"SPCS2","signal peptidase complex subunit 2","9789"
"226618_at",0.000154,-4.6864358,-1.07700563,"UBE2QL1","ubiquitin conjugating enzyme E2 Q family like 1","134111"
"211630_s_at",0.000154,-4.6860907,-0.39759356,"GSS","glutathione synthetase","2937"
"201050_at",0.000154,-4.6850904,-0.74455249,"PLD3","phospholipase D family member 3","23646"
"218283_at",0.000155,4.6846156,0.3305105,"SS18L2","SS18 like 2","51188"
"216614_at",0.000155,-4.6833293,-0.73694859,"","",""
"230478_at",0.000155,-4.6831376,-0.52495186,"OIT3","oncoprotein induced transcript 3","170392"
"229317_at",0.000155,4.6826975,0.84443778,"KPNA5","karyopherin subunit alpha 5","3841"
"224931_at",0.000155,4.6825789,0.43441995,"SLC41A3","solute carrier family 41 member 3","54946"
"219366_at",0.000155,-4.6823221,-0.49213058,"AVEN","apoptosis and caspase activation inhibitor","57099"
"202330_s_at",0.000156,4.6814007,0.4197599,"UNG","uracil DNA glycosylase","7374"
"227593_at",0.000156,4.6811415,0.67646497,"FLJ37453","uncharacterized LOC729614","729614"
"223434_at",0.000156,-4.6793292,-0.98886175,"GBP3","guanylate binding protein 3","2635"
"204669_s_at",0.000156,-4.6792546,-0.56153158,"RNF24","ring finger protein 24","11237"
"224598_at",0.000157,-4.6786788,-0.86987199,"MGAT4B","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B","11282"
"203980_at",0.000157,4.6781194,2.73882898,"FABP4","fatty acid binding protein 4","2167"
"1557621_at",0.000157,-4.6781035,-0.51114924,"KCP","kielin/chordin-like protein","375616"
"1555151_s_at",0.000157,4.6777071,0.6597609,"TDH","L-threonine dehydrogenase (pseudogene)","157739"
"233499_at",0.000157,4.6773108,0.72316374,"LRRC7","leucine rich repeat containing 7","57554"
"223774_at",0.000157,-4.6763075,-0.4639349,"SNORA16A///SNORA61///SNORA44///SNHG12","small nucleolar RNA, H/ACA box 16A///small nucleolar RNA, H/ACA box 61///small nucleolar RNA, H/ACA box 44///small nucleolar RNA host gene 12","692073///677838///677825///85028"
"200960_x_at",0.000157,-4.6763017,-0.41444962,"CLTA","clathrin light chain A","1211"
"232161_x_at",0.000158,4.6761742,0.68696939,"PTPN4","protein tyrosine phosphatase, non-receptor type 4","5775"
"226228_at",0.000158,4.6759718,2.23955982,"AQP4","aquaporin 4","361"
"238933_at",0.000158,4.675581,0.58184352,"IRS1","insulin receptor substrate 1","3667"
"212063_at",0.000158,-4.674783,-0.59889908,"CD44","CD44 molecule (Indian blood group)","960"
"206542_s_at",0.000159,4.6717486,0.73033439,"SMARCA2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2","6595"
"235316_at",0.00016,-4.6707017,-0.55837475,"NAT8L","N-acetyltransferase 8 like","339983"
"214148_at",0.00016,4.6705527,0.39451058,"LOC100507424///ITFG2","uncharacterized LOC100507424///integrin alpha FG-GAP repeat containing 2","100507424///55846"
"211325_x_at",0.00016,4.6703616,0.46383924,"DSTNP2","destrin, actin depolymerizing factor pseudogene 2","171220"
"202308_at",0.00016,-4.6693716,-0.9073378,"SREBF1","sterol regulatory element binding transcription factor 1","6720"
"1567107_s_at",0.00016,-4.6689024,-0.45529799,"TPM4","tropomyosin 4","7171"
"224165_s_at",0.00016,4.6680603,0.57092684,"IQCH","IQ motif containing H","64799"
"1555865_at",0.000161,4.6673988,0.74784047,"TOLLIP-AS1","TOLLIP antisense RNA 1 (head to head)","255512"
"209294_x_at",0.000161,-4.6671353,-0.5712456,"TNFRSF10B","TNF receptor superfamily member 10b","8795"
"217984_at",0.000161,4.666471,0.69610789,"RNASET2","ribonuclease T2","8635"
"228108_at",0.000161,4.6654892,1.63338955,"PPM1L","protein phosphatase, Mg2+/Mn2+ dependent 1L","151742"
"230729_at",0.000161,4.6654444,0.55545551,"","",""
"223191_at",0.000162,4.6643699,0.38598389,"COX16","COX16, cytochrome c oxidase assembly homolog","51241"
"1558732_at",0.000162,-4.6641138,-0.51000363,"MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4","9448"
"235273_at",0.000162,4.6629782,0.92559452,"DYX1C1","dyslexia susceptibility 1 candidate 1","161582"
"39582_at",0.000162,4.6628378,0.37395552,"CYLD","CYLD lysine 63 deubiquitinase","1540"
"224367_at",0.000164,4.6594059,0.56637071,"BEX2","brain expressed X-linked 2","84707"
"226015_at",0.000164,4.6590257,0.51694561,"ZNF12","zinc finger protein 12","7559"
"212158_at",0.000164,4.6588637,0.73610715,"SDC2","syndecan 2","6383"
"203420_at",0.000164,4.6583117,0.40003244,"FAM8A1","family with sequence similarity 8 member A1","51439"
"222548_s_at",0.000164,-4.6581283,-0.53362117,"MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4","9448"
"239587_at",0.000165,4.6570132,0.91351168,"TLR3","toll like receptor 3","7098"
"204990_s_at",0.000165,-4.6565054,-0.832234,"ITGB4","integrin subunit beta 4","3691"
"204158_s_at",0.000165,-4.6557154,-0.82591562,"TCIRG1","T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3","10312"
"232083_at",0.000165,4.6551481,0.62607412,"KIF16B","kinesin family member 16B","55614"
"225487_at",0.000167,4.6518805,0.48281219,"TMEM18","transmembrane protein 18","129787"
"236600_at",0.000167,4.6516615,0.67087054,"SPG20","spastic paraplegia 20 (Troyer syndrome)","23111"
"200665_s_at",0.000167,-4.6505173,-0.47882348,"SPARC","secreted protein acidic and cysteine rich","6678"
"230104_s_at",0.000167,4.6493214,1.58714375,"TPPP","tubulin polymerization promoting protein","11076"
"242763_at",0.000168,4.6491382,1.94362728,"","",""
"202293_at",0.000168,4.6489548,0.76043696,"STAG1","stromal antigen 1","10274"
