"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"213117_at",1.19e-05,4.94,0.389,"KLHL9","kelch like family member 9","55958"
"205593_s_at",1.19e-05,-4.94,-0.982,"PDE9A","phosphodiesterase 9A","5152"
"202631_s_at",1.2e-05,4.94,0.646,"APPBP2","amyloid beta precursor protein binding protein 2","10513"
"201849_at",1.2e-05,4.94,0.859,"BNIP3","BCL2 interacting protein 3","664"
"220168_at",1.21e-05,4.94,0.845,"CASC1","cancer susceptibility candidate 1","55259"
"213709_at",1.21e-05,4.94,0.644,"BHLHB9","basic helix-loop-helix domain containing, class B, 9","80823"
"209085_x_at",1.21e-05,4.94,0.529,"RFC1","replication factor C subunit 1","5981"
"215440_s_at",1.22e-05,4.94,0.994,"BEX4","brain expressed X-linked 4","56271"
"202673_at",1.22e-05,4.94,0.509,"DPM1","dolichyl-phosphate mannosyltransferase subunit 1, catalytic","8813"
"204793_at",1.22e-05,4.94,1.45,"GPRASP1","G protein-coupled receptor associated sorting protein 1","9737"
"37512_at",1.23e-05,4.93,2.51,"HSD17B6","hydroxysteroid 17-beta dehydrogenase 6","8630"
"206407_s_at",1.23e-05,-4.93,-1.42,"CCL13","C-C motif chemokine ligand 13","6357"
"201718_s_at",1.23e-05,4.93,1.34,"EPB41L2","erythrocyte membrane protein band 4.1 like 2","2037"
"218789_s_at",1.24e-05,4.93,1.02,"C11orf71","chromosome 11 open reading frame 71","54494"
"209645_s_at",1.24e-05,4.93,0.668,"ALDH1B1","aldehyde dehydrogenase 1 family member B1","219"
"221582_at",1.24e-05,-4.93,-1.24,"HIST3H2A","histone cluster 3, H2a","92815"
"215047_at",1.24e-05,4.93,1.21,"TRIM58","tripartite motif containing 58","25893"
"201361_at",1.25e-05,4.93,0.576,"TMEM109","transmembrane protein 109","79073"
"210438_x_at",1.25e-05,4.93,0.554,"TROVE2","TROVE domain family member 2","6738"
"208456_s_at",1.25e-05,4.93,0.962,"RRAS2","related RAS viral (r-ras) oncogene homolog 2","22800"
"219940_s_at",1.26e-05,4.93,0.419,"PCID2","PCI domain containing 2","55795"
"201812_s_at",1.26e-05,4.92,0.516,"C4orf46///TOMM7","chromosome 4 open reading frame 46///translocase of outer mitochondrial membrane 7","201725///54543"
"209534_x_at",1.27e-05,-4.92,-0.81,"AKAP13","A-kinase anchoring protein 13","11214"
"205501_at",1.27e-05,4.92,1.48,"PDE10A","phosphodiesterase 10A","10846"
"211936_at",1.27e-05,4.92,0.902,"HSPA5","heat shock protein family A (Hsp70) member 5","3309"
"210405_x_at",1.28e-05,-4.92,-0.665,"TNFRSF10B","TNF receptor superfamily member 10b","8795"
"40524_at",1.28e-05,4.92,0.531,"PTPN21","protein tyrosine phosphatase, non-receptor type 21","11099"
"201876_at",1.28e-05,-4.92,-0.968,"PON2","paraoxonase 2","5445"
"209966_x_at",1.29e-05,4.92,0.571,"ESRRG","estrogen related receptor gamma","2104"
"202634_at",1.29e-05,4.92,0.552,"POLR2K","RNA polymerase II subunit K","5440"
"219434_at",1.3e-05,-4.92,-1.59,"TREM1","triggering receptor expressed on myeloid cells 1","54210"
"203722_at",1.3e-05,4.92,0.738,"ALDH4A1","aldehyde dehydrogenase 4 family member A1","8659"
"203373_at",1.3e-05,4.92,1.31,"SOCS2","suppressor of cytokine signaling 2","8835"
"203339_at",1.31e-05,4.91,0.736,"SLC25A12","solute carrier family 25 member 12","8604"
"216017_s_at",1.31e-05,-4.91,-1.03,"NAB2","NGFI-A binding protein 2","4665"
"202364_at",1.32e-05,4.91,0.816,"MXI1","MAX interactor 1, dimerization protein","4601"
"203745_at",1.32e-05,4.91,0.554,"HCCS","holocytochrome c synthase","3052"
"200770_s_at",1.32e-05,-4.91,-0.703,"LAMC1","laminin subunit gamma 1","3915"
"202777_at",1.32e-05,4.91,0.601,"SHOC2","SHOC2, leucine rich repeat scaffold protein","8036"
"210809_s_at",1.33e-05,-4.91,-2.37,"POSTN","periostin","10631"
"211105_s_at",1.33e-05,4.91,1.2,"NFATC1","nuclear factor of activated T-cells 1","4772"
"218694_at",1.33e-05,4.91,0.972,"ARMCX1","armadillo repeat containing, X-linked 1","51309"
"209207_s_at",1.33e-05,4.91,0.357,"LOC102724364///LOC100996517///SEC22B","vesicle-trafficking protein SEC22b-like///vesicle-trafficking protein SEC22b///SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)","102724364///100996517///9554"
"203428_s_at",1.34e-05,4.91,0.766,"ASF1A","anti-silencing function 1A histone chaperone","25842"
"205078_at",1.35e-05,4.91,0.743,"PIGF","phosphatidylinositol glycan anchor biosynthesis class F","5281"
"202745_at",1.35e-05,4.91,0.381,"USP8","ubiquitin specific peptidase 8","9101"
"200681_at",1.35e-05,4.9,0.424,"GLO1","glyoxalase I","2739"
"209337_at",1.35e-05,4.9,0.557,"PSIP1","PC4 and SFRS1 interacting protein 1","11168"
"203566_s_at",1.36e-05,4.9,0.883,"AGL","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase","178"
"213246_at",1.36e-05,4.9,1.05,"TMEM251","transmembrane protein 251","26175"
"214213_x_at",1.36e-05,-4.9,-0.612,"LMNA","lamin A/C","4000"
"201105_at",1.36e-05,-4.9,-1.12,"LGALS1","galectin 1","3956"
"208369_s_at",1.36e-05,4.9,0.738,"GCDH","glutaryl-CoA dehydrogenase","2639"
"205290_s_at",1.37e-05,4.9,1.59,"BMP2","bone morphogenetic protein 2","650"
"201624_at",1.38e-05,4.9,0.527,"DARS","aspartyl-tRNA synthetase","1615"
"218306_s_at",1.39e-05,4.9,0.719,"HERC1","HECT and RLD domain containing E3 ubiquitin protein ligase family member 1","8925"
"213295_at",1.39e-05,4.9,0.665,"CYLD","CYLD lysine 63 deubiquitinase","1540"
"214071_at",1.41e-05,4.89,0.805,"GNAL","G protein subunit alpha L","2774"
"205455_at",1.42e-05,-4.89,-0.81,"MST1R","macrophage stimulating 1 receptor","4486"
"220212_s_at",1.43e-05,4.89,0.691,"THADA","THADA, armadillo repeat containing","63892"
"218136_s_at",1.44e-05,-4.89,-1.12,"SLC25A37","solute carrier family 25 member 37","51312"
"204246_s_at",1.44e-05,4.88,0.544,"DCTN3","dynactin subunit 3","11258"
"201493_s_at",1.45e-05,4.88,0.652,"PUM2","pumilio RNA binding family member 2","23369"
"203992_s_at",1.45e-05,4.88,0.907,"KDM6A","lysine demethylase 6A","7403"
"211215_x_at",1.46e-05,4.88,1.72,"DIO2","deiodinase, iodothyronine, type II","1734"
"208761_s_at",1.46e-05,4.88,0.507,"SUMO1","small ubiquitin-like modifier 1","7341"
"201133_s_at",1.46e-05,4.88,0.707,"PJA2","praja ring finger ubiquitin ligase 2","9867"
"217895_at",1.47e-05,4.88,0.692,"PTCD3","pentatricopeptide repeat domain 3","55037"
"205186_at",1.47e-05,4.88,0.988,"DNALI1","dynein axonemal light intermediate chain 1","7802"
"201994_at",1.48e-05,4.88,0.337,"MORF4L2","mortality factor 4 like 2","9643"
"214246_x_at",1.48e-05,-4.88,-0.697,"MINK1","misshapen like kinase 1","50488"
"201036_s_at",1.48e-05,4.88,0.648,"HADH","hydroxyacyl-CoA dehydrogenase","3033"
"219125_s_at",1.49e-05,-4.88,-0.507,"SLC50A1","solute carrier family 50 member 1","55974"
"209786_at",1.49e-05,4.87,0.449,"HMGN4","high mobility group nucleosomal binding domain 4","10473"
"209022_at",1.49e-05,4.87,0.521,"STAG2","stromal antigen 2","10735"
"208808_s_at",1.49e-05,4.87,0.846,"HMGB2","high mobility group box 2","3148"
"217940_s_at",1.5e-05,4.87,0.681,"NAXD","NAD(P)HX dehydratase","55739"
"202036_s_at",1.5e-05,4.87,1.07,"SFRP1","secreted frizzled related protein 1","6422"
"218181_s_at",1.5e-05,-4.87,-0.892,"MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4","9448"
"209238_at",1.51e-05,-4.87,-0.855,"STX3","syntaxin 3","6809"
"202524_s_at",1.52e-05,-4.87,-2.06,"SPOCK2","sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2","9806"
"202481_at",1.52e-05,-4.87,-1.2,"DHRS3","dehydrogenase/reductase 3","9249"
"210111_s_at",1.52e-05,4.87,0.629,"KLHDC10","kelch domain containing 10","23008"
"217475_s_at",1.52e-05,4.87,0.75,"LIMK2","LIM domain kinase 2","3985"
"219553_at",1.52e-05,4.87,0.942,"NME7","NME/NM23 family member 7","29922"
"208990_s_at",1.53e-05,4.87,0.664,"HNRNPH3","heterogeneous nuclear ribonucleoprotein H3","3189"
"217525_at",1.54e-05,4.86,1.24,"OLFML1","olfactomedin like 1","283298"
"205659_at",1.54e-05,-4.86,-1.1,"HDAC9","histone deacetylase 9","9734"
"212884_x_at",1.55e-05,-4.86,-1.77,"APOE","apolipoprotein E","348"
"203340_s_at",1.55e-05,4.86,0.511,"SLC25A12","solute carrier family 25 member 12","8604"
"219467_at",1.55e-05,4.86,0.721,"GIN1","gypsy retrotransposon integrase 1","54826"
"209466_x_at",1.55e-05,4.86,0.76,"PTN","pleiotrophin","5764"
"204679_at",1.56e-05,-4.86,-0.852,"KCNK1","potassium two pore domain channel subfamily K member 1","3775"
"203727_at",1.56e-05,-4.86,-0.481,"SKIV2L","Ski2 like RNA helicase","6499"
"209849_s_at",1.56e-05,4.86,0.699,"RAD51C","RAD51 paralog C","5889"
"209305_s_at",1.58e-05,4.86,1.56,"GADD45B","growth arrest and DNA damage inducible beta","4616"
"204476_s_at",1.58e-05,-4.86,-0.977,"PC","pyruvate carboxylase","5091"
"218541_s_at",1.58e-05,-4.86,-1.69,"C8orf4","chromosome 8 open reading frame 4","56892"
"203192_at",1.58e-05,4.86,0.638,"ABCB6","ATP binding cassette subfamily B member 6 (Langereis blood group)","10058"
"212469_at",1.59e-05,4.85,0.719,"NIPBL","NIPBL, cohesin loading factor","25836"
"219083_at",1.59e-05,4.85,0.562,"SHQ1","SHQ1, H/ACA ribonucleoprotein assembly factor","55164"
"217954_s_at",1.59e-05,4.85,0.428,"PHF3","PHD finger protein 3","23469"
"204487_s_at",1.6e-05,4.85,1.34,"KCNQ1","potassium voltage-gated channel subfamily Q member 1","3784"
"218259_at",1.6e-05,4.85,0.652,"MKL2","MKL1/myocardin like 2","57496"
"201188_s_at",1.62e-05,-4.85,-1.09,"ITPR3","inositol 1,4,5-trisphosphate receptor type 3","3710"
"221985_at",1.62e-05,4.85,0.705,"KLHL24","kelch like family member 24","54800"
"221990_at",1.63e-05,4.85,1.45,"PAX8","paired box 8","7849"
"217987_at",1.64e-05,4.85,0.687,"ASNSD1","asparagine synthetase domain containing 1","54529"
"222175_s_at",1.64e-05,-4.84,-0.763,"MED15","mediator complex subunit 15","51586"
"219725_at",1.64e-05,-4.84,-1.05,"TREM2","triggering receptor expressed on myeloid cells 2","54209"
"221844_x_at",1.65e-05,4.84,0.424,"SPCS3","signal peptidase complex subunit 3","60559"
"202949_s_at",1.65e-05,4.84,1.8,"FHL2","four and a half LIM domains 2","2274"
"210253_at",1.65e-05,4.84,0.762,"HTATIP2","HIV-1 Tat interactive protein 2","10553"
"205316_at",1.66e-05,4.84,1.07,"SLC15A2","solute carrier family 15 member 2","6565"
"204353_s_at",1.67e-05,4.84,0.892,"POT1","protection of telomeres 1","25913"
"213601_at",1.67e-05,-4.84,-2.57,"SLIT1","slit guidance ligand 1","6585"
"203325_s_at",1.68e-05,-4.84,-1.67,"COL5A1","collagen type V alpha 1 chain","1289"
"201484_at",1.68e-05,4.84,0.66,"SUPT4H1","SPT4 homolog, DSIF elongation factor subunit","6827"
"211004_s_at",1.69e-05,-4.84,-1,"ALDH3B1","aldehyde dehydrogenase 3 family member B1","221"
"203991_s_at",1.69e-05,4.84,0.765,"KDM6A","lysine demethylase 6A","7403"
"219946_x_at",1.69e-05,-4.84,-1.06,"MYH14","myosin, heavy chain 14, non-muscle","79784"
"209512_at",1.7e-05,4.83,0.921,"HSDL2","hydroxysteroid dehydrogenase like 2","84263"
"209646_x_at",1.7e-05,4.83,0.559,"ALDH1B1","aldehyde dehydrogenase 1 family member B1","219"
"217832_at",1.7e-05,4.83,0.486,"SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein","10492"
"203248_at",1.71e-05,4.83,0.62,"ZNF24","zinc finger protein 24","7572"
"201582_at",1.71e-05,4.83,0.873,"SEC23B","Sec23 homolog B, coat complex II component","10483"
"206377_at",1.71e-05,4.83,0.937,"FOXF2","forkhead box F2","2295"
"212438_at",1.71e-05,4.83,0.646,"SNRNP27","small nuclear ribonucleoprotein U4/U6.U5 subunit 27","11017"
"201894_s_at",1.72e-05,4.83,0.521,"SSR1","signal sequence receptor subunit 1","6745"
"201612_at",1.74e-05,4.83,0.636,"ALDH9A1","aldehyde dehydrogenase 9 family member A1","223"
"213195_at",1.74e-05,4.83,0.876,"LYRM9","LYR motif containing 9","201229"
"210428_s_at",1.75e-05,-4.83,-0.627,"HGS","hepatocyte growth factor-regulated tyrosine kinase substrate","9146"
"210648_x_at",1.75e-05,4.83,0.393,"SNX3","sorting nexin 3","8724"
"219648_at",1.75e-05,-4.83,-0.905,"MREG","melanoregulin","55686"
"209286_at",1.75e-05,-4.82,-1.73,"CDC42EP3","CDC42 effector protein 3","10602"
"203671_at",1.78e-05,4.82,1.16,"TPMT","thiopurine S-methyltransferase","7172"
"211754_s_at",1.79e-05,4.82,0.51,"SLC25A17","solute carrier family 25 member 17","10478"
"204314_s_at",1.8e-05,4.82,0.627,"CREB1","cAMP responsive element binding protein 1","1385"
"209479_at",1.8e-05,4.82,0.724,"CCDC28A","coiled-coil domain containing 28A","25901"
"200794_x_at",1.81e-05,4.82,0.441,"DAZAP2","DAZ associated protein 2","9802"
"213198_at",1.82e-05,4.81,0.546,"ACVR1B","activin A receptor type 1B","91"
"212342_at",1.83e-05,4.81,0.524,"YIPF6","Yip1 domain family member 6","286451"
"200726_at",1.83e-05,4.81,0.636,"PPP1CC","protein phosphatase 1 catalytic subunit gamma","5501"
"200825_s_at",1.84e-05,4.81,0.963,"HYOU1","hypoxia up-regulated 1","10525"
"204618_s_at",1.85e-05,4.81,0.456,"GABPB1","GA binding protein transcription factor beta subunit 1","2553"
"221041_s_at",1.85e-05,-4.81,-1.68,"SLC17A5","solute carrier family 17 member 5","26503"
"204906_at",1.85e-05,-4.81,-1.15,"RPS6KA2","ribosomal protein S6 kinase A2","6196"
"212345_s_at",1.86e-05,4.81,0.732,"CREB3L2","cAMP responsive element binding protein 3 like 2","64764"
"205700_at",1.86e-05,4.81,2.64,"HSD17B6","hydroxysteroid 17-beta dehydrogenase 6","8630"
"205545_x_at",1.86e-05,4.81,0.595,"DNAJC8","DnaJ heat shock protein family (Hsp40) member C8","22826"
"205340_at",1.86e-05,4.81,0.557,"ZBTB24","zinc finger and BTB domain containing 24","9841"
"213122_at",1.88e-05,4.8,0.962,"TSPYL5","TSPY like 5","85453"
"219321_at",1.88e-05,4.8,0.82,"MPP5","membrane palmitoylated protein 5","64398"
"217858_s_at",1.89e-05,-4.8,-1.72,"ARMCX3","armadillo repeat containing, X-linked 3","51566"
"218709_s_at",1.9e-05,4.8,0.449,"IFT52","intraflagellar transport 52","51098"
"213236_at",1.9e-05,4.8,0.909,"SASH1","SAM and SH3 domain containing 1","23328"
"219054_at",1.9e-05,4.8,1.91,"NPR3","natriuretic peptide receptor 3","4883"
"206554_x_at",1.91e-05,4.8,0.681,"SETMAR","SET domain and mariner transposase fusion gene","6419"
"218692_at",1.92e-05,4.8,1.06,"SYBU","syntabulin","55638"
"218984_at",1.92e-05,4.8,0.999,"PUS7","pseudouridylate synthase 7 (putative)","54517"
"209841_s_at",1.92e-05,4.8,1.68,"LRRN3","leucine rich repeat neuronal 3","54674"
"200056_s_at",1.94e-05,4.79,0.449,"C1D","C1D nuclear receptor corepressor","10438"
"221221_s_at",1.94e-05,4.79,1.38,"KLHL3","kelch like family member 3","26249"
"202744_at",1.95e-05,4.79,0.775,"SLC20A2","solute carrier family 20 member 2","6575"
"201855_s_at",1.95e-05,4.79,0.486,"ATMIN","ATM interactor","23300"
"54970_at",1.98e-05,-4.79,-0.515,"ZMIZ2","zinc finger MIZ-type containing 2","83637"
"222024_s_at",1.98e-05,-4.79,-0.938,"AKAP13","A-kinase anchoring protein 13","11214"
"203531_at",1.98e-05,4.79,0.52,"CUL5","cullin 5","8065"
"206396_at",1.98e-05,4.79,1.08,"SLC1A1","solute carrier family 1 member 1","6505"
"203562_at",1.99e-05,4.79,1.33,"FEZ1","fasciculation and elongation protein zeta 1","9638"
"209250_at",1.99e-05,-4.79,-0.503,"DEGS1","delta 4-desaturase, sphingolipid 1","8560"
"213345_at",2e-05,-4.78,-0.555,"NFATC4","nuclear factor of activated T-cells 4","4776"
"210058_at",2.01e-05,-4.78,-1,"MAPK13","mitogen-activated protein kinase 13","5603"
"206271_at",2.01e-05,4.78,0.801,"TLR3","toll like receptor 3","7098"
"206874_s_at",2.04e-05,4.78,0.741,"SLK","STE20 like kinase","9748"
"203133_at",2.04e-05,4.78,0.445,"SEC61B","Sec61 translocon beta subunit","10952"
"207557_s_at",2.05e-05,4.78,0.556,"RYR2","ryanodine receptor 2","6262"
"217843_s_at",2.05e-05,4.78,0.485,"MED4","mediator complex subunit 4","29079"
"216375_s_at",2.06e-05,-4.77,-1.16,"ETV5","ETS variant 5","2119"
"214078_at",2.06e-05,4.77,0.842,"PAK3","p21 (RAC1) activated kinase 3","5063"
"204282_s_at",2.07e-05,4.77,0.654,"FARS2","phenylalanyl-tRNA synthetase 2, mitochondrial","10667"
"218341_at",2.08e-05,4.77,0.28,"PPCS","phosphopantothenoylcysteine synthetase","79717"
"203739_at",2.08e-05,-4.77,-0.678,"ZNF217","zinc finger protein 217","7764"
"218578_at",2.08e-05,4.77,0.451,"CDC73","cell division cycle 73","79577"
"212343_at",2.08e-05,4.77,0.835,"YIPF6","Yip1 domain family member 6","286451"
"204069_at",2.09e-05,4.77,0.484,"MEIS1","Meis homeobox 1","4211"
"207830_s_at",2.09e-05,4.77,0.52,"PPP1R8","protein phosphatase 1 regulatory subunit 8","5511"
"209422_at",2.1e-05,4.77,0.627,"PHF20","PHD finger protein 20","51230"
"205130_at",2.1e-05,4.77,0.617,"MOK","MOK protein kinase","5891"
"218106_s_at",2.1e-05,4.77,0.579,"MRPS10","mitochondrial ribosomal protein S10","55173"
"217751_at",2.12e-05,4.77,0.599,"GSTK1","glutathione S-transferase kappa 1","373156"
"212637_s_at",2.14e-05,4.76,0.525,"WWP1","WW domain containing E3 ubiquitin protein ligase 1","11059"
"205528_s_at",2.15e-05,4.76,0.491,"RUNX1T1","RUNX1 translocation partner 1","862"
"202596_at",2.16e-05,4.76,0.304,"ENSA","endosulfine alpha","2029"
"219064_at",2.17e-05,4.76,1.7,"ITIH5","inter-alpha-trypsin inhibitor heavy chain family member 5","80760"
"209452_s_at",2.18e-05,4.76,0.475,"VTI1B","vesicle transport through interaction with t-SNAREs 1B","10490"
"219427_at",2.18e-05,4.76,0.697,"FAT4","FAT atypical cadherin 4","79633"
"214058_at",2.19e-05,4.76,0.745,"MYCL","v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog","4610"
"212386_at",2.19e-05,4.76,0.912,"TCF4","transcription factor 4","6925"
"218588_s_at",2.22e-05,4.75,0.357,"FAM114A2","family with sequence similarity 114 member A2","10827"
"204354_at",2.23e-05,4.75,0.8,"POT1","protection of telomeres 1","25913"
"203116_s_at",2.23e-05,4.75,0.694,"FECH","ferrochelatase","2235"
"203458_at",2.23e-05,4.75,1.07,"SPR","sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)","6697"
"39891_at",2.23e-05,-4.75,-0.42,"ZNF710","zinc finger protein 710","374655"
"213687_s_at",2.24e-05,4.75,0.385,"RPL35A","ribosomal protein L35a","6165"
"219667_s_at",2.24e-05,4.75,1.25,"BANK1","B-cell scaffold protein with ankyrin repeats 1","55024"
"207291_at",2.25e-05,-4.75,-0.777,"PRRG4","proline rich and Gla domain 4","79056"
"219374_s_at",2.25e-05,4.75,0.44,"ALG9","ALG9, alpha-1,2-mannosyltransferase","79796"
"204834_at",2.25e-05,4.75,2.08,"FGL2","fibrinogen like 2","10875"
"209169_at",2.25e-05,4.75,0.611,"GPM6B","glycoprotein M6B","2824"
"216958_s_at",2.25e-05,4.75,0.776,"IVD","isovaleryl-CoA dehydrogenase","3712"
"202820_at",2.26e-05,-4.75,-0.73,"AHR","aryl hydrocarbon receptor","196"
"205571_at",2.27e-05,4.75,0.891,"LIPT1","lipoyltransferase 1","51601"
"207842_s_at",2.29e-05,4.74,0.491,"MIR6866///CASC3","microRNA 6866///cancer susceptibility candidate 3","102466986///22794"
"45288_at",2.29e-05,4.74,0.56,"ABHD6","abhydrolase domain containing 6","57406"
"208794_s_at",2.31e-05,-4.74,-0.736,"SMARCA4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4","6597"
"207668_x_at",2.32e-05,4.74,0.599,"PDIA6","protein disulfide isomerase family A member 6","10130"
"212641_at",2.32e-05,4.74,0.721,"HIVEP2","human immunodeficiency virus type I enhancer binding protein 2","3097"
"204149_s_at",2.32e-05,4.74,1.15,"GSTM4","glutathione S-transferase mu 4","2948"
"212299_at",2.33e-05,4.74,0.747,"NEK9","NIMA related kinase 9","91754"
"202588_at",2.33e-05,-4.74,-0.706,"AK1","adenylate kinase 1","203"
"213591_at",2.33e-05,4.74,0.467,"ALDH7A1","aldehyde dehydrogenase 7 family member A1","501"
"204894_s_at",2.33e-05,4.74,1.37,"AOC3","amine oxidase, copper containing 3","8639"
"213497_at",2.34e-05,-4.74,-0.959,"ABTB2","ankyrin repeat and BTB domain containing 2","25841"
"202839_s_at",2.38e-05,4.73,0.696,"NDUFB7","NADH:ubiquinone oxidoreductase subunit B7","4713"
"209105_at",2.39e-05,4.73,0.752,"NCOA1","nuclear receptor coactivator 1","8648"
"217862_at",2.4e-05,4.73,1.08,"PIAS1","protein inhibitor of activated STAT 1","8554"
"205771_s_at",2.4e-05,4.73,0.809,"AKAP7","A-kinase anchoring protein 7","9465"
"213738_s_at",2.41e-05,4.73,0.357,"ATP5A1","ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle","498"
"218150_at",2.41e-05,4.73,0.429,"LOC101929356///ARL5A","uncharacterized LOC101929356///ADP ribosylation factor like GTPase 5A","101929356///26225"
"204681_s_at",2.42e-05,-4.72,-0.773,"RAPGEF5","Rap guanine nucleotide exchange factor 5","9771"
"211896_s_at",2.43e-05,4.72,2.46,"DCN","decorin","1634"
"213053_at",2.43e-05,-4.72,-0.406,"HAUS5","HAUS augmin like complex subunit 5","23354"
"218845_at",2.44e-05,4.72,0.456,"DUSP22","dual specificity phosphatase 22","56940"
"204071_s_at",2.45e-05,4.72,0.575,"TOPORS","TOP1 binding arginine/serine rich protein","10210"
"200935_at",2.46e-05,4.72,1.72,"CALR","calreticulin","811"
"203920_at",2.48e-05,4.72,1.08,"NR1H3","nuclear receptor subfamily 1 group H member 3","10062"
"218570_at",2.5e-05,4.72,0.507,"PTPMT1///KBTBD4","protein tyrosine phosphatase, mitochondrial 1///kelch repeat and BTB domain containing 4","114971///55709"
"220107_s_at",2.5e-05,4.72,0.518,"ZC2HC1C","zinc finger C2HC-type containing 1C","79696"
"213091_at",2.5e-05,-4.72,-0.46,"CRTC1","CREB regulated transcription coactivator 1","23373"
